Date,Mkt,Rf,Rm-Rf,S,B,SMB,H,L,HML,U,D,UMD,S-Rf,B-Rf,H-Rf,L-Rf,U-Rf,D-Rf
198303,0.0347,0.0063,0.0284,0.0518,0.032066667,0.019733333,0.04635,0.0256,0.02075,0.0451,0.03585,0.00925,0.0493,0.029566667,0.04385,0.0231,0.0426,0.03335
198304,0.0742,0.0071,0.0671,0.078066667,0.0733,0.004766667,0.0738,0.0682,0.0056,0.0892,0.0711,0.0181,0.075566667,0.0708,0.0713,0.0657,0.0867,0.0686
198305,0.0132,0.0069,0.0063,0.0623,-0.000566667,0.062866667,0.02645,0.0394,-0.01295,0.0379,0.0527,-0.0148,0.0598,-0.003066667,0.02395,0.0369,0.0354,0.0502
198306,0.0378,0.0067,0.0311,0.042633333,0.0314,0.011233333,0.01595,0.05495,-0.039,0.0553,0.03745,0.01785,0.040133333,0.0289,0.01345,0.05245,0.0528,0.03495
198307,-0.0316,0.0074,-0.039,-0.018766667,-0.030166667,0.0114,-0.0006,-0.05575,0.05515,-0.04585,-0.0146,-0.03125,-0.021266667,-0.032666667,-0.0031,-0.05825,-0.04835,-0.0171
198308,0.0035,0.0076,-0.0041,-0.0262,0.016633333,-0.042833333,0.02305,-0.0283,0.05135,-0.0434,0.011,-0.0544,-0.0287,0.014133333,0.02055,-0.0308,-0.0459,0.0085
198309,0.0161,0.0076,0.0085,0.0229,0.015833333,0.007066667,0.02225,0.01675,0.0055,0.012,0.0131,-0.0011,0.0204,0.013333333,0.01975,0.01425,0.0095,0.0106
198310,-0.028,0.0076,-0.0356,-0.053666667,-0.0158,-0.037866667,-0.01355,-0.06255,0.049,-0.0692,-0.0236,-0.0456,-0.056166667,-0.0183,-0.01605,-0.06505,-0.0717,-0.0261
198311,0.0296,0.007,0.0226,0.053033333,0.024,0.029033333,0.03285,0.04495,-0.0121,0.0289,0.03,-0.0011,0.050533333,0.0215,0.03035,0.04245,0.0264,0.0275
198312,-0.0105,0.0073,-0.0178,-0.015233333,-0.0084,-0.006833333,-0.00355,-0.02105,0.0175,-0.0076,-0.0154,0.0078,-0.017733333,-0.0109,-0.00605,-0.02355,-0.0101,-0.0179
198401,-0.013,0.0076,-0.0206,-0.0089,-0.0034,-0.0055,0.03,-0.0486,0.0786,-0.0291,-0.0039,-0.0252,-0.0114,-0.0059,0.0275,-0.0511,-0.0316,-0.0064
198402,-0.0391,0.0071,-0.0462,-0.051666667,-0.0346,-0.017066667,-0.02415,-0.05815,0.034,-0.04915,-0.0509,0.00175,-0.054166667,-0.0371,-0.02665,-0.06065,-0.05165,-0.0534
198403,0.0134,0.0073,0.0061,0.0131,0.012066667,0.001033333,0.0145,0.00835,0.00615,0.01445,0.0035,0.01095,0.0106,0.009566667,0.012,0.00585,0.01195,0.001
198404,0.0025,0.0081,-0.0056,-0.003066667,0.007833333,-0.0109,0.0088,-0.00345,0.01225,0.0082,-0.0126,0.0208,-0.005566667,0.005333333,0.0063,-0.00595,0.0057,-0.0151
198405,-0.0523,0.0078,-0.0601,-0.0523,-0.0514,-0.0009,-0.05105,-0.0555,0.00445,-0.0455,-0.0608,0.0153,-0.0548,-0.0539,-0.05355,-0.058,-0.048,-0.0633
198406,0.0234,0.0075,0.0159,0.0283,0.027766667,0.000533333,0.0166,0.04885,-0.03225,0.02045,0.0274,-0.00695,0.0258,0.025266667,0.0141,0.04635,0.01795,0.0249
198407,-0.0206,0.0082,-0.0288,-0.0436,-0.0171,-0.0265,-0.03125,-0.03325,0.002,-0.0191,-0.0484,0.0293,-0.0461,-0.0196,-0.03375,-0.03575,-0.0216,-0.0509
198408,0.1127,0.0083,0.1044,0.1185,0.1131,0.0054,0.1094,0.1273,-0.0179,0.08645,0.1438,-0.05735,0.116,0.1106,0.1069,0.1248,0.08395,0.1413
198409,0.0004,0.0086,-0.0082,6.66667E-05,0.0016,-0.001533333,0.02585,-0.02605,0.0519,0.0188,-0.01775,0.03655,-0.002433333,-0.0009,0.02335,-0.02855,0.0163,-0.02025
198410,-0.0001,0.01,-0.0101,-0.0086,0.0035,-0.0121,-0.00275,-0.00615,0.0034,0.0087,-0.02355,0.03225,-0.0111,0.001,-0.00525,-0.00865,0.0062,-0.02605
198411,-0.0107,0.0073,-0.018,-0.018633333,-0.008366667,-0.010266667,0.0032,-0.03445,0.03765,-0.00985,-0.02685,0.017,-0.021133333,-0.010866667,0.0007,-0.03695,-0.01235,-0.02935
198412,0.0237,0.0064,0.0173,0.019766667,0.025166667,-0.0054,0.02135,0.02455,-0.0032,0.0253,0.0103,0.015,0.017266667,0.022666667,0.01885,0.02205,0.0228,0.0078
198501,0.0857,0.0065,0.0792,0.1149,0.079166667,0.035733333,0.07325,0.12455,-0.0513,0.0713,0.14055,-0.06925,0.1124,0.076666667,0.07075,0.12205,0.0688,0.13805
198502,0.0169,0.0058,0.0111,0.020733333,0.017233333,0.0035,0.0186,0.0178,0.0008,0.0271,0.009,0.0181,0.018233333,0.014733333,0.0161,0.0153,0.0246,0.0065
198503,-0.0017,0.0062,-0.0079,-0.0138,0.0003,-0.0141,0.01785,-0.0253,0.04315,0.0011,-0.0158,0.0169,-0.0163,-0.0022,0.01535,-0.0278,-0.0014,-0.0183
198504,-0.0022,0.0072,-0.0094,-0.005866667,-0.002166667,-0.0037,0.0164,-0.0202,0.0366,0.00655,-0.02395,0.0305,-0.008366667,-0.004666667,0.0139,-0.0227,0.00405,-0.02645
198505,0.0558,0.0066,0.0492,0.0387,0.0609,-0.0222,0.0417,0.05325,-0.01155,0.0591,0.01935,0.03975,0.0362,0.0584,0.0392,0.05075,0.0566,0.01685
198506,0.0171,0.0055,0.0116,0.0212,0.015633333,0.005566667,0.02115,0.01485,0.0063,0.03545,-0.0009,0.03635,0.0187,0.013133333,0.01865,0.01235,0.03295,-0.0034
198507,-0.0003,0.0062,-0.0065,0.021933333,-0.007366667,0.0293,-0.0022,0.01665,-0.01885,-0.00545,0.0338,-0.03925,0.019433333,-0.009866667,-0.0047,0.01415,-0.00795,0.0313
198508,-0.0048,0.0055,-0.0103,-0.0063,-0.002266667,-0.004033333,0.00415,-0.0178,0.02195,0.0024,-0.01545,0.01785,-0.0088,-0.004766667,0.00165,-0.0203,-0.0001,-0.01795
198509,-0.0398,0.006,-0.0458,-0.0538,-0.0366,-0.0172,-0.0445,-0.05475,0.01025,-0.04255,-0.05735,0.0148,-0.0563,-0.0391,-0.047,-0.05725,-0.04505,-0.05985
198510,0.0444,0.0065,0.0379,0.034133333,0.0502,-0.016066667,0.04395,0.03705,0.0069,0.06035,0.0116,0.04875,0.031633333,0.0477,0.04145,0.03455,0.05785,0.0091
198511,0.0692,0.0061,0.0631,0.071533333,0.0684,0.003133333,0.0566,0.08525,-0.02865,0.07075,0.0747,-0.00395,0.069033333,0.0659,0.0541,0.08275,0.06825,0.0722
198512,0.0431,0.0065,0.0366,0.042066667,0.046166667,-0.0041,0.039,0.05415,-0.01515,0.04225,0.0436,-0.00135,0.039566667,0.043666667,0.0365,0.05165,0.03975,0.0411
198601,0.0098,0.0056,0.0042,0.0199,0.009733333,0.010166667,0.0198,0.0139,0.0059,0.03445,0.00475,0.0297,0.0174,0.007233333,0.0173,0.0114,0.03195,0.00225
198602,0.0725,0.0053,0.0672,0.073133333,0.077066667,-0.003933333,0.071,0.0757,-0.0047,0.08665,0.0591,0.02755,0.070633333,0.074566667,0.0685,0.0732,0.08415,0.0566
198603,0.0539,0.006,0.0479,0.048266667,0.054833333,-0.006566667,0.04895,0.0514,-0.00245,0.06115,0.0366,0.02455,0.045766667,0.052333333,0.04645,0.0489,0.05865,0.0341
198604,-0.0079,0.0052,-0.0131,0.012633333,-0.014533333,0.027166667,-0.01405,0.0141,-0.02815,0.00165,0.0067,-0.00505,0.010133333,-0.017033333,-0.01655,0.0116,-0.00085,0.0042
198605,0.0508,0.0049,0.0459,0.038733333,0.053633333,-0.0149,0.0407,0.0431,-0.0024,0.0615,0.04115,0.02035,0.036233333,0.051133333,0.0382,0.0406,0.059,0.03865
198606,0.0142,0.0052,0.009,0.006666667,0.018966667,-0.0123,0.0218,0.00645,0.01535,0.03305,-0.01845,0.0515,0.004166667,0.016466667,0.0193,0.00395,0.03055,-0.02095
198607,-0.0597,0.0052,-0.0649,-0.085633333,-0.0495,-0.036133333,-0.04285,-0.0897,0.04685,-0.06945,-0.0875,0.01805,-0.088133333,-0.052,-0.04535,-0.0922,-0.07195,-0.09
198608,0.0662,0.0046,0.0616,0.0363,0.075633333,-0.039333333,0.0703,0.0369,0.0334,0.0359,0.0861,-0.0502,0.0338,0.073133333,0.0678,0.0344,0.0334,0.0836
198609,-0.079,0.0045,-0.0835,-0.0584,-0.083133333,0.024733333,-0.05915,-0.09265,0.0335,-0.09555,-0.03695,-0.0586,-0.0609,-0.085633333,-0.06165,-0.09515,-0.09805,-0.03945
198610,0.0493,0.0046,0.0447,0.032133333,0.0548,-0.022666667,0.0373,0.05205,-0.01475,0.05565,0.0286,0.02705,0.029633333,0.0523,0.0348,0.04955,0.05315,0.0261
198611,0.0151,0.0039,0.0112,-0.001433333,0.019566667,-0.021,0.00885,0.0098,-0.00095,0.00225,0.00535,-0.0031,-0.003933333,0.017066667,0.00635,0.0073,-0.00025,0.00285
198612,-0.0264,0.0049,-0.0313,-0.025233333,-0.027566667,0.002333333,-0.02425,-0.02725,0.003,-0.0303,-0.034,0.0037,-0.027733333,-0.030066667,-0.02675,-0.02975,-0.0328,-0.0365
198701,0.1285,0.0042,0.1243,0.110733333,0.127533333,-0.0168,0.1023,0.13365,-0.03135,0.13335,0.1126,0.02075,0.108233333,0.125033333,0.0998,0.13115,0.13085,0.1101
198702,0.0479,0.0043,0.0436,0.0714,0.036366667,0.035033333,0.0251,0.0847,-0.0596,0.05435,0.07595,-0.0216,0.0689,0.033866667,0.0226,0.0822,0.05185,0.07345
198703,0.0237,0.0047,0.019,0.025366667,0.0212,0.004166667,0.03065,0.01335,0.0173,0.03015,0.0142,0.01595,0.022866667,0.0187,0.02815,0.01085,0.02765,0.0117
198704,-0.017,0.0044,-0.0214,-0.031366667,-0.0143,-0.017066667,-0.0258,-0.02285,-0.00295,-0.01325,-0.01585,0.0026,-0.033866667,-0.0168,-0.0283,-0.02535,-0.01575,-0.01835
198705,0.0051,0.0038,0.0013,0.001233333,0.005866667,-0.004633333,0.0066,0.00555,0.00105,0.0002,0.0071,-0.0069,-0.001266667,0.003366667,0.0041,0.00305,-0.0023,0.0046
198706,0.0437,0.0048,0.0389,0.027933333,0.048466667,-0.020533333,0.04025,0.0321,0.00815,0.0349,0.03695,-0.00205,0.025433333,0.045966667,0.03775,0.0296,0.0324,0.03445
198707,0.0442,0.0046,0.0396,0.037533333,0.0422,-0.004666667,0.04685,0.039,0.00785,0.05155,0.0246,0.02695,0.035033333,0.0397,0.04435,0.0365,0.04905,0.0221
198708,0.0371,0.0047,0.0324,0.032966667,0.039533333,-0.006566667,0.02785,0.0398,-0.01195,0.03425,0.0432,-0.00895,0.030466667,0.037033333,0.02535,0.0373,0.03175,0.0407
198709,-0.0208,0.0045,-0.0253,-0.017966667,-0.0229,0.004933333,-0.02135,-0.02195,0.0006,-0.01415,-0.02025,0.0061,-0.020466667,-0.0254,-0.02385,-0.02445,-0.01665,-0.02275
198710,-0.2254,0.006,-0.2314,-0.2932,-0.209233333,-0.083966667,-0.23655,-0.27765,0.0411,-0.27905,-0.1999,-0.07915,-0.2957,-0.211733333,-0.23905,-0.28015,-0.28155,-0.2024
198711,-0.0723,0.0035,-0.0758,-0.048766667,-0.0741,0.025333333,-0.04765,-0.0785,0.03085,-0.0666,-0.05485,-0.01175,-0.051266667,-0.0766,-0.05015,-0.081,-0.0691,-0.05735
198712,0.0703,0.0039,0.0664,0.0723,0.067766667,0.004533333,0.04715,0.0951,-0.04795,0.09725,0.0394,0.05785,0.0698,0.065266667,0.04465,0.0926,0.09475,0.0369
198801,0.0449,0.0029,0.042,0.045233333,0.052266667,-0.007033333,0.0732,0.02175,0.05145,0.01835,0.0947,-0.07635,0.042733333,0.049766667,0.0707,0.01925,0.01585,0.0922
198802,0.0517,0.0046,0.0471,0.0801,0.044833333,0.035266667,0.05305,0.0705,-0.01745,0.0644,0.0798,-0.0154,0.0776,0.042333333,0.05055,0.068,0.0619,0.0773
198803,-0.0166,0.0044,-0.021,0.0381,-0.025233333,0.063333333,0.0118,0.00445,0.00735,0.0116,0.00525,0.00635,0.0356,-0.027733333,0.0093,0.00195,0.0091,0.00275
198804,0.011,0.0046,0.0064,0.018633333,0.009133333,0.0095,0.0183,0.004,0.0143,0.0227,0.0002,0.0225,0.016133333,0.006633333,0.0158,0.0015,0.0202,-0.0023
198805,0.0004,0.0051,-0.0047,-0.017433333,0.009533333,-0.026966667,0.0088,-0.0147,0.0235,-0.0045,-0.0095,0.005,-0.019933333,0.007033333,0.0063,-0.0172,-0.007,-0.012
198806,0.0515,0.0049,0.0466,0.069,0.048566667,0.020433333,0.0496,0.0638,-0.0142,0.0515,0.08055,-0.02905,0.0665,0.046066667,0.0471,0.0613,0.049,0.07805
198807,-0.0073,0.0051,-0.0124,-0.008666667,-0.005533333,-0.003133333,0.0014,-0.02095,0.02235,-0.0054,-0.01175,0.00635,-0.011166667,-0.008033333,-0.0011,-0.02345,-0.0079,-0.01425
198808,-0.028,0.0059,-0.0339,-0.024033333,-0.024933333,0.0009,-0.0145,-0.03475,0.02025,-0.02585,-0.0291,0.00325,-0.026533333,-0.027433333,-0.017,-0.03725,-0.02835,-0.0316
198809,0.0372,0.0062,0.031,0.028566667,0.039966667,-0.0114,0.03175,0.03955,-0.0078,0.03255,0.03015,0.0024,0.026066667,0.037466667,0.02925,0.03705,0.03005,0.02765
198810,0.0176,0.0061,0.0115,-0.0037,0.0237,-0.0274,0.01865,0.0016,0.01705,0.0109,-0.00225,0.01315,-0.0062,0.0212,0.01615,-0.0009,0.0084,-0.00475
198811,-0.0164,0.0057,-0.0221,-0.028566667,-0.013166667,-0.0154,-0.01495,-0.02625,0.0113,-0.0234,-0.0275,0.0041,-0.031066667,-0.015666667,-0.01745,-0.02875,-0.0259,-0.03
198812,0.0211,0.0063,0.0148,0.0374,0.017066667,0.020333333,0.0196,0.03555,-0.01595,0.02945,0.0267,0.00275,0.0349,0.014566667,0.0171,0.03305,0.02695,0.0242
198901,0.0661,0.0055,0.0606,0.046266667,0.0684,-0.022133333,0.06095,0.056,0.00495,0.06205,0.06345,-0.0014,0.043766667,0.0659,0.05845,0.0535,0.05955,0.06095
198902,-0.0164,0.0061,-0.0225,0.008266667,-0.019366667,0.027633333,-0.0012,-0.0088,0.0076,0.00215,-0.00655,0.0087,0.005766667,-0.021866667,-0.0037,-0.0113,-0.00035,-0.00905
198903,0.0215,0.0067,0.0148,0.029666667,0.021933333,0.007733333,0.02925,0.02555,0.0037,0.0387,0.0031,0.0356,0.027166667,0.019433333,0.02675,0.02305,0.0362,0.0006
198904,0.0482,0.0067,0.0415,0.044233333,0.048433333,-0.0042,0.0393,0.05475,-0.01545,0.05535,0.0384,0.01695,0.041733333,0.045933333,0.0368,0.05225,0.05285,0.0359
198905,0.0393,0.0079,0.0314,0.040566667,0.041266667,-0.0007,0.03745,0.0479,-0.01045,0.04595,0.0305,0.01545,0.038066667,0.038766667,0.03495,0.0454,0.04345,0.028
198906,-0.0049,0.0071,-0.012,-0.013566667,-0.003166667,-0.0104,-0.0001,-0.0196,0.0195,-0.01085,-0.0174,0.00655,-0.016066667,-0.005666667,-0.0026,-0.0221,-0.01335,-0.0199
198907,0.0771,0.007,0.0701,0.039633333,0.079866667,-0.040233333,0.0465,0.07695,-0.03045,0.0845,0.03055,0.05395,0.037133333,0.077366667,0.044,0.07445,0.082,0.02805
198908,0.0221,0.0074,0.0147,0.026633333,0.0221,0.004533333,0.02605,0.0192,0.00685,0.02445,0.0259,-0.00145,0.024133333,0.0196,0.02355,0.0167,0.02195,0.0234
198909,-0.0015,0.0065,-0.008,0.0033,-0.001633333,0.004933333,-0.0036,0.0108,-0.0144,0.01595,-0.01795,0.0339,0.0008,-0.004133333,-0.0061,0.0083,0.01345,-0.02045
198910,-0.0293,0.0068,-0.0361,-0.056166667,-0.025133333,-0.031033333,-0.04055,-0.0322,-0.00835,-0.0407,-0.055,0.0143,-0.058666667,-0.027633333,-0.04305,-0.0347,-0.0432,-0.0575
198911,0.0178,0.0069,0.0109,0.004866667,0.016866667,-0.012,0.00335,0.0164,-0.01305,0.01575,-0.00995,0.0257,0.002366667,0.014366667,0.00085,0.0139,0.01325,-0.01245
198912,0.0183,0.0061,0.0122,-0.000833333,0.022266667,-0.0231,0.0121,0.0101,0.002,0.01455,-0.0133,0.02785,-0.003333333,0.019766667,0.0096,0.0076,0.01205,-0.0158
199001,-0.0701,0.0057,-0.0758,-0.0836,-0.068833333,-0.014766667,-0.07545,-0.08305,0.0076,-0.09215,-0.0586,-0.03355,-0.0861,-0.071333333,-0.07795,-0.08555,-0.09465,-0.0611
199002,0.0149,0.0057,0.0092,0.027633333,0.016833333,0.0108,0.02315,0.0191,0.00405,0.02595,0.03125,-0.0053,0.025133333,0.014333333,0.02065,0.0166,0.02345,0.02875
199003,0.0241,0.0064,0.0177,0.034166667,0.0207,0.013466667,0.01395,0.0424,-0.02845,0.03915,0.0224,0.01675,0.031666667,0.0182,0.01145,0.0399,0.03665,0.0199
199004,-0.0283,0.0069,-0.0352,-0.0336,-0.029833333,-0.003766667,-0.04465,-0.01825,-0.0264,-0.0238,-0.0485,0.0247,-0.0361,-0.032333333,-0.04715,-0.02075,-0.0263,-0.051
199005,0.0889,0.0068,0.0821,0.062766667,0.0899,-0.027133333,0.05825,0.09595,-0.0377,0.09885,0.06865,0.0302,0.060266667,0.0874,0.05575,0.09345,0.09635,0.06615
199006,-0.0042,0.0063,-0.0105,0.003733333,-0.0093,0.013033333,-0.0096,0.01235,-0.02195,0.0036,-0.02055,0.02415,0.001233333,-0.0118,-0.0121,0.00985,0.0011,-0.02305
199007,-0.0094,0.0068,-0.0162,-0.0414,-0.009466667,-0.031933333,-0.0291,-0.02965,0.00055,-0.01205,-0.07155,0.0595,-0.0439,-0.011966667,-0.0316,-0.03215,-0.01455,-0.07405
199008,-0.0919,0.0066,-0.0985,-0.127233333,-0.0914,-0.035833333,-0.1061,-0.12065,0.01455,-0.1083,-0.12615,0.01785,-0.129733333,-0.0939,-0.1086,-0.12315,-0.1108,-0.12865
199009,-0.0538,0.006,-0.0598,-0.089633333,-0.052833333,-0.0368,-0.07355,-0.07975,0.0062,-0.0657,-0.12095,0.05525,-0.092133333,-0.055333333,-0.07605,-0.08225,-0.0682,-0.12345
199010,-0.0125,0.0068,-0.0193,-0.0589,-0.002733333,-0.056166667,-0.0256,-0.0288,0.0032,-0.0181,-0.0854,0.0673,-0.0614,-0.005233333,-0.0281,-0.0313,-0.0206,-0.0879
199011,0.0657,0.0057,0.06,0.069766667,0.064733333,0.005033333,0.0502,0.0833,-0.0331,0.06175,0.1186,-0.05685,0.067266667,0.062233333,0.0477,0.0808,0.05925,0.1161
199012,0.0295,0.006,0.0235,0.036533333,0.0272,0.009333333,0.02385,0.04195,-0.0181,0.0327,0.03255,0.00015,0.034033333,0.0247,0.02135,0.03945,0.0302,0.03005
199101,0.0491,0.0052,0.0439,0.084966667,0.0461,0.038866667,0.06045,0.07855,-0.0181,0.05685,0.12205,-0.0652,0.082466667,0.0436,0.05795,0.07605,0.05435,0.11955
199102,0.0758,0.0048,0.071,0.111333333,0.0716,0.039733333,0.0921,0.09765,-0.00555,0.0895,0.13785,-0.04835,0.108833333,0.0691,0.0896,0.09515,0.087,0.13535
199103,0.0289,0.0044,0.0245,0.065866667,0.026366667,0.0395,0.0464,0.05875,-0.01235,0.0618,0.0345,0.0273,0.063366667,0.023866667,0.0439,0.05625,0.0593,0.032
199104,0.0033,0.0053,-0.002,0.007033333,0.0033,0.003733333,0.01045,-0.0065,0.01695,-0.0009,0.0233,-0.0242,0.004533333,0.0008,0.00795,-0.009,-0.0034,0.0208
199105,0.0407,0.0047,0.036,0.0394,0.043066667,-0.003666667,0.03985,0.0451,-0.00525,0.0459,0.0471,-0.0012,0.0369,0.040566667,0.03735,0.0426,0.0434,0.0446
199106,-0.044,0.0042,-0.0482,-0.0422,-0.042833333,0.000633333,-0.0398,-0.05,0.0102,-0.04625,-0.0503,0.00405,-0.0447,-0.045333333,-0.0423,-0.0525,-0.04875,-0.0528
199107,0.0468,0.0049,0.0419,0.037966667,0.0453,-0.007333333,0.0361,0.0514,-0.0153,0.0682,0.02475,0.04345,0.035466667,0.0428,0.0336,0.0489,0.0657,0.02225
199108,0.0268,0.0046,0.0222,0.040566667,0.0232,0.017366667,0.0309,0.0408,-0.0099,0.04605,0.0302,0.01585,0.038066667,0.0207,0.0284,0.0383,0.04355,0.0277
199109,-0.011,0.0046,-0.0156,0.002366667,-0.013433333,0.0158,-0.0145,-0.00565,-0.00885,0.00225,-0.01515,0.0174,-0.000133333,-0.015933333,-0.017,-0.00815,-0.00025,-0.01765
199110,0.0178,0.0042,0.0136,0.027,0.016733333,0.010266667,0.01875,0.0248,-0.00605,0.0338,0.0017,0.0321,0.0245,0.014233333,0.01625,0.0223,0.0313,-0.0008
199111,-0.0373,0.0039,-0.0412,-0.050933333,-0.042366667,-0.008566667,-0.0576,-0.0407,-0.0169,-0.0404,-0.05305,0.01265,-0.053433333,-0.044866667,-0.0601,-0.0432,-0.0429,-0.05555
199112,0.1068,0.0038,0.103,0.0842,0.104133333,-0.019933333,0.0836,0.127,-0.0434,0.1332,0.0502,0.083,0.0817,0.101633333,0.0811,0.1245,0.1307,0.0477
199201,-0.0012,0.0034,-0.0046,0.082566667,0.000733333,0.081833333,0.0731,0.02345,0.04965,0.037,0.0617,-0.0247,0.080066667,-0.001766667,0.0706,0.02095,0.0345,0.0592
199202,0.0134,0.0028,0.0106,0.0352,0.026833333,0.008366667,0.0696,0.00585,0.06375,0.0221,0.0287,-0.0066,0.0327,0.024333333,0.0671,0.00335,0.0196,0.0262
199203,-0.0237,0.0034,-0.0271,-0.029666667,-0.017,-0.012666667,-0.0109,-0.04655,0.03565,-0.03425,-0.0308,-0.00345,-0.032166667,-0.0195,-0.0134,-0.04905,-0.03675,-0.0333
199204,0.0134,0.0032,0.0102,-0.029,0.030666667,-0.059666667,0.01555,-0.027,0.04255,-0.02275,0.0033,-0.02605,-0.0315,0.028166667,0.01305,-0.0295,-0.02525,0.0008
199205,0.0064,0.0028,0.0036,0.0079,0.0052,0.0027,0.0119,0.00085,0.01105,0.0127,0.0116,0.0011,0.0054,0.0027,0.0094,-0.00165,0.0102,0.0091
199206,-0.0193,0.0032,-0.0225,-0.039533333,-0.0094,-0.030133333,-0.01015,-0.04145,0.0313,-0.0391,-0.03305,-0.00605,-0.042033333,-0.0119,-0.01265,-0.04395,-0.0416,-0.03555
199207,0.0399,0.0031,0.0368,0.0342,0.0366,-0.0024,0.0294,0.03695,-0.00755,0.0417,0.02745,0.01425,0.0317,0.0341,0.0269,0.03445,0.0392,0.02495
199208,-0.0208,0.0026,-0.0234,-0.027433333,-0.027133333,-0.0003,-0.03755,-0.026,-0.01155,-0.0306,-0.02545,-0.00515,-0.029933333,-0.029633333,-0.04005,-0.0285,-0.0331,-0.02795
199209,0.0124,0.0026,0.0098,0.0192,0.012566667,0.006633333,0.0137,0.0172,-0.0035,0.02085,0.0065,0.01435,0.0167,0.010066667,0.0112,0.0147,0.01835,0.004
199210,0.011,0.0023,0.0087,0.0299,0.0083,0.0216,0.01385,0.0347,-0.02085,0.0333,0.0059,0.0274,0.0274,0.0058,0.01135,0.0322,0.0308,0.0034
199211,0.0402,0.0023,0.0379,0.076366667,0.038733333,0.037633333,0.05525,0.07305,-0.0178,0.0621,0.06525,-0.00315,0.073866667,0.036233333,0.05275,0.07055,0.0596,0.06275
199212,0.0178,0.0028,0.015,0.038033333,0.020466667,0.017566667,0.0412,0.01785,0.02335,0.0387,-0.006,0.0447,0.035533333,0.017966667,0.0387,0.01535,0.0362,-0.0085
199301,0.0126,0.0023,0.0103,0.0401,0.020533333,0.019566667,0.0589,-0.0003,0.0592,0.0446,-0.00365,0.04825,0.0376,0.018033333,0.0564,-0.0028,0.0421,-0.00615
199302,0.0054,0.0022,0.0032,-0.011066667,0.016933333,-0.028,0.02135,-0.03405,0.0554,0.00015,-0.03095,0.0311,-0.013566667,0.014433333,0.01885,-0.03655,-0.00235,-0.03345
199303,0.0251,0.0025,0.0226,0.027333333,0.023833333,0.0035,0.02875,0.0207,0.00805,0.0456,0.0081,0.0375,0.024833333,0.021333333,0.02625,0.0182,0.0431,0.0056
199304,-0.0254,0.0024,-0.0278,-0.0301,-0.022133333,-0.007966667,-0.01555,-0.04265,0.0271,-0.03125,-0.03455,0.0033,-0.0326,-0.024633333,-0.01805,-0.04515,-0.03375,-0.03705
199305,0.0296,0.0022,0.0274,0.043166667,0.023566667,0.0196,0.02265,0.0518,-0.02915,0.04865,0.0458,0.00285,0.040666667,0.021066667,0.02015,0.0493,0.04615,0.0433
199306,0.0054,0.0025,0.0029,0.003466667,0.0072,-0.003733333,0.01275,-0.0029,0.01565,0.0264,-0.0195,0.0459,0.000966667,0.0047,0.01025,-0.0054,0.0239,-0.022
199307,-0.0008,0.0024,-0.0032,0.011533333,-0.0011,0.012633333,0.0144,-0.00995,0.02435,0.0181,-0.0143,0.0324,0.009033333,-0.0036,0.0119,-0.01245,0.0156,-0.0168
199308,0.0395,0.0025,0.037,0.040166667,0.039,0.001166667,0.03745,0.04545,-0.008,0.0583,0.0325,0.0258,0.037666667,0.0365,0.03495,0.04295,0.0558,0.03
199309,0.0006,0.0026,-0.002,0.028566667,-0.0056,0.034166667,0.00185,0.0185,-0.01665,0.02825,-0.00485,0.0331,0.026066667,-0.0081,-0.00065,0.016,0.02575,-0.00735
199310,0.0181,0.0022,0.0159,0.030066667,0.0125,0.017566667,0.0257,0.03015,-0.00445,0.01705,0.0441,-0.02705,0.027566667,0.01,0.0232,0.02765,0.01455,0.0416
199311,-0.0176,0.0025,-0.0201,-0.0248,-0.0131,-0.0117,-0.01085,-0.0227,0.01185,-0.03945,0.00765,-0.0471,-0.0273,-0.0156,-0.01335,-0.0252,-0.04195,0.00515
199312,0.0195,0.0023,0.0172,0.0295,0.018966667,0.010533333,0.02535,0.02325,0.0021,0.0308,0.0071,0.0237,0.027,0.016466667,0.02285,0.02075,0.0283,0.0046
199401,0.0315,0.0025,0.029,0.037033333,0.028566667,0.008466667,0.03595,0.0236,0.01235,0.0361,0.0352,0.0009,0.034533333,0.026066667,0.03345,0.0211,0.0336,0.0327
199402,-0.0242,0.0021,-0.0263,-0.0046,-0.030066667,0.025466667,-0.0263,-0.0117,-0.0146,-0.01725,-0.01455,-0.0027,-0.0071,-0.032566667,-0.0288,-0.0142,-0.01975,-0.01705
199403,-0.0458,0.0027,-0.0485,-0.050466667,-0.0431,-0.007366667,-0.0426,-0.05555,0.01295,-0.05655,-0.04335,-0.0132,-0.052966667,-0.0456,-0.0451,-0.05805,-0.05905,-0.04585
199404,0.0095,0.0027,0.0068,-0.002533333,0.012533333,-0.015066667,0.0122,-0.0069,0.0191,0.0016,-0.0023,0.0039,-0.005033333,0.010033333,0.0097,-0.0094,-0.0009,-0.0048
199405,0.0094,0.0032,0.0062,-0.0084,0.007033333,-0.015433333,-0.0012,-0.00915,0.00795,-0.0119,0.01025,-0.02215,-0.0109,0.004533333,-0.0037,-0.01165,-0.0144,0.00775
199406,-0.0279,0.0031,-0.031,-0.025133333,-0.026366667,0.001233333,-0.01585,-0.04245,0.0266,-0.0347,-0.02635,-0.00835,-0.027633333,-0.028866667,-0.01835,-0.04495,-0.0372,-0.02885
